"date","Dasyatis_akajei","Sardinops_melanostictus","Engraulis_japonicus","Plotosus_lineatus","Plecoglossus_altivelis","Saurida_sp.","Syngnathus_schlegeli","Hippocampus_coronatus","Mugil_cephalus","Hyporhamphus_sajori","Pterois_lunulata","Scorpaena_miostoma","Scorpaenodes_littoralis","Sebastiscus_marmoratus","Sebastes_thompsoni","Sebastes_inermis","Sebastes_oblongus","Sebastes_pachycephalus.pachycephalus","Inimicus_japonicus","Hypodytes_rubripinnis","Platycephalus_sp..2","Inegocia_japonica","Hexagrammos_otakii","Hexagrammos_agrammus","Furcina_osimae","Furcina_ishikawae","Pseudoblennius_cottoidae","Lateolabrax_japonicus","Epinephelus_akaara","Epinephelus_awoara","Apogon_semilineatus","Seriola_dumerili","Trachurus_japonicus","Leiognathus_nuchalis","Equulites_rivulatus","Lutjanus_ophuysenii","Lutjanus_russellii","Parapristipoma_trilineatum","Acanthopagrus_schlegelii","Pagrus_major","Sillago_japonica","Upeneus_tragula","Upeneus_japonicus","Chaetodon_modestus","Chaetodontoplus_septentrionalis","Goniistius_zonatus","Goniistius_quadricornis","Ditrema_temmincki","Chromis_notata.notata","Abudefduf_vaigiensis","Terapon_jarbua","Rhyncopelates_oxyrhynchus","Oplegnathus_fasciatus","Oplegnathus_punctatus","Girella_punctata","Choerodon_azurio","Semicossyphus_reticulatus","Pseudolabrus_sieboldi","Suezichthys_gracilis","Halichoeres_poecilopterus","Halichoeres_tenuispinnis","Dictyosoma_burgeri","Stichaeus_nozawai","Parapercis_snyderi","Parapercis_sexfasciata","Parablennius_yatabei","Istiblennius_enosimae","Omobranchus_fasciolatoceps","Omobranchus_elegans","Petroscirtes_springeri","Petroscirtes_breviceps","Calliurichthys_japonicus","Repomucenus_curvicornis","Trimma_grammistes","Eviota_abax","Chaenogobius_gulosus","Sagamia_geneionema","Gymnogobius_heptacanthus","Pterogobius_zonoleucus","Pterogobius_elapoides","Istigobius_campbelli","Istigobius_hoshinonis","Cryptocentrus_filifer","Acentrogobius_pflaumii","Tridentiger_trigonocephalus","Favonigobius_gymnauchen","Siganus_fuscescens","Sphyraena_pinguis","Paralichthys_olivaceus","Pleuronichthys_cornutus","Rudarius_ercodes","Thamnaconus_modestus","Stephanolepis_cirrhifer","Paramonacanthus_japonicus","Takifugu_pardalis","Takifugu_snyderi","Takifugu_poecilonotus","Takifugu_niphobles"
2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6666666666667,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,33.3333333333333,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,3,0,3,20.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,6.33333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0
2740,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,14.3333333333333,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,76.6666666666667,0,0,0,0,0,0.666666666666667,6,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,73.6666666666667,0,0.333333333333333,2.33333333333333,0,6.66666666666667,3.66666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,6.66666666666667,0,0,1,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2766,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,15.6666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,77,0,0,0,0,0,4.33333333333333,7.66666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,8,0,0,1,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0.333333333333333,0,2.66666666666667,1.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.666666666666667
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,2.66666666666667,43.3333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0,45,0,0,0,0,0,4,2,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,9.66666666666667,0,0.666666666666667,4,0,8,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.333333333333333,0,1.33333333333333,2.33333333333333,0,0,0,0,0,3,0,0,0,0,0,0,0
2797,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.333333333333333,32.3333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,76.6666666666667,0,0,0,0,6,3,1.66666666666667,0.333333333333333,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0,5.66666666666667,0,0.333333333333333,2.33333333333333,0,4.66666666666667,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,3.33333333333333,13.3333333333333,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0.333333333333333,0
2802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,10,0,0,0,0,5,2.33333333333333,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,10,0,0,0.666666666666667,0,1.66666666666667,7.66666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,3,22.3333333333333,0,0,0,0,0,3.66666666666667,0,0.333333333333333,0,0,0,0,0
2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,66.6666666666667,0,0,0.666666666666667,0,0,1,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,1,0,42.3333333333333,0.333333333333333,0.333333333333333,2.33333333333333,0,7.66666666666667,12.3333333333333,0,0,0,0,0,0,0,0,0,4,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0,0,0.666666666666667,0,4.33333333333333,5,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0.333333333333333,0
2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,273.333333333333,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,1,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.666666666666667,0,2.33333333333333,0,0.666666666666667,2.66666666666667,0,9,9,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,21.3333333333333,0,0,0.333333333333333,0,0.333333333333333,2,0,0,0,0,0,12,0,0.333333333333333,0,0,0,1,0
2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0.666666666666667,0,0.666666666666667,1.33333333333333,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,3,0.666666666666667,11,25.6666666666667,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,1.33333333333333,2.66666666666667,0,0,0,0,0,4,0,0,0,0,0,0.666666666666667,0
2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2,2.33333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,0,0.333333333333333,2.33333333333333,0.333333333333333,12.6666666666667,29.3333333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0.333333333333333,0
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2.66666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.333333333333333,1.33333333333333,0.666666666666667,8,25.3333333333333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8.66666666666667,0,0.333333333333333,0,0,1.66666666666667,1,0,0,0,0,0,18,0,0,0,0,0,0.666666666666667,0
2892,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,7.66666666666667,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,100,0,0,0,0,1.66666666666667,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.333333333333333,0,0.333333333333333,7,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,21.6666666666667,0,0.333333333333333,0,0,0,0.666666666666667,0
2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,1.33333333333333,0,0,0,0,0,5,0,0,0,0,0,0.666666666666667,0
2933,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0
2946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,1,5.66666666666667,0,0,0,0,0,1,0,0,0.333333333333333,0,0,0.333333333333333,0
2969,0,0,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0
2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,4.33333333333333,0,0,0,0,0,2,0,0,0,0,0,1.33333333333333,0.666666666666667
3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,5.33333333333333,0,0,0,0,0,0.666666666666667,0,0,0,0,0,2,0
3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,8.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333333333
3037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,17.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.666666666666667
3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,32.3333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,4.33333333333333,0.666666666666667,0.666666666666667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,4.33333333333333,14,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0
3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,13,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,3.33333333333333,0.333333333333333,5.66666666666667,14.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,2.33333333333333,3.33333333333333,0,0,0,0,0.333333333333333,2.33333333333333,0,0,0,0,0,0.333333333333333,0.666666666666667
3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,14,0,0,0,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,2.66666666666667,0,0,3,1.33333333333333,13,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,2.66666666666667,0,0,0,0,0,5.66666666666667,0,0,0,0,0,0,0
3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6666666666667,0,0,0,0,0,0,0,0.333333333333333,0,0,1.66666666666667,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,5,0,0.333333333333333,3.33333333333333,0.666666666666667,12.3333333333333,17.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,2,0.333333333333333,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0.333333333333333,0
3110,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,24.6666666666667,0,0,0,0,0,0,0,0.666666666666667,0,0,1.33333333333333,0,0,0,0,0,23.3333333333333,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,2.66666666666667,1,0,0,0,0,0,0,0,0,6.33333333333333,1,33,36,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.333333333333333,1,0,0,0,0,0,0,0
3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,49.3333333333333,0,0,0,0.666666666666667,0,0,0,0.666666666666667,0,0,1,0,0.666666666666667,0.333333333333333,0,0,10,0,0,0,0,0,4,1.66666666666667,0,0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,16.6666666666667,0,0,6.33333333333333,1,15,51.6666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,1.33333333333333,0,1.33333333333333,6.66666666666667,0,0,0,0,0,1.66666666666667,0,0,0,0,0,1,0.333333333333333
3143,0,0,0,233.333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,20.6666666666667,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0.666666666666667,0,0,0,167.666666666667,0,0,0,0,0,2.66666666666667,3.33333333333333,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,32,0,0,7,1.33333333333333,14.3333333333333,68.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,6.66666666666667,0,0,0.333333333333333,0,1.33333333333333,5,0,0,0,0,0,2.33333333333333,0,0.333333333333333,0,0,0,0,0
3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6666666666667,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,166.666666666667,0,0,0,0,0,1.33333333333333,1.66666666666667,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,28,0,0,13,1,12,59.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.666666666666667,2.66666666666667,0,0,0,0,0,1,0,0,0,0,0,0.666666666666667,0
3171,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,12.3333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,83.3333333333333,0,0,8.66666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,2.33333333333333,0.333333333333333,0,0,0,0,0,5,0.333333333333333,0,5.66666666666667,1.66666666666667,7.33333333333333,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.333333333333333,2,0,67.3333333333333,0,0,0,58.6666666666667,0,0,0,0,0,0.666666666666667,0
3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,66.6666666666667,0,0,6,0,0,2.33333333333333,1.66666666666667,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,5.66666666666667,2,5,34.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,2.33333333333333,0.666666666666667,0,78.3333333333333,0,0,0,2.33333333333333,0,0,0,0,0,0.666666666666667,0
3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.666666666667,0,0,4,0,0,1.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,6.66666666666667,0,0,3.33333333333333,1,9,23.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,0,0,10,0,0,0,4,0,0.333333333333333,0,0,0,0,0
3214,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,6.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.666666666667,0,0,3.66666666666667,0.333333333333333,0,2.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2.66666666666667,0.666666666666667,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,3,0.333333333333333,0,1.33333333333333,0,0,0,6,0,0,0,0,0,0.333333333333333,0
3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33333333333333,0,0,1.66666666666667,0.333333333333333,1,17.3333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,1.33333333333333,2,0,0.333333333333333,0,0,0,3.66666666666667,0,0,0,0,0,0,1.66666666666667
3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,2.33333333333333,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.3333333333333,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0.333333333333333
3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666666666667,0,0,0,0,1.66666666666667,11,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0.333333333333333,0
3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0,2,7,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0
3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1.66666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,2.66666666666667,9.33333333333333,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0.333333333333333,0
3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0,5.33333333333333,10,0,0,0,0,0,2,0,0,0,0,0,0,0.333333333333333
3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,4.33333333333333,24,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.33333333333333,0
3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,4.66666666666667,9.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333
3346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,7.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0
3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33333333333333,8,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1.66666666666667,0
3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,12.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0
3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,4,19.6666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0.333333333333333
3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,2,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1.66666666666667,1.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0.333333333333333
